snapshot_id,snapshot_date,store_id,product_id,qty_on_hand,qty_reserved,qty_on_order,reorder_point
INV0002954,2025-12-12,STOR0015,PROD00364,95,49,188,76
INV0002955,2025-12-10,STOR0022,PROD00025,221,50,77,41
INV0002956,2025-12-02,STOR0015,PROD00015,447,31,64,50
INV0002957,2025-12-16,STOR0004,PROD00013,612,14,112,96
INV0002958,2025-12-15,STOR0006,PROD00484,491,28,26,110
INV0002959,2025-12-03,STOR0037,PROD00075,375,32,95,14
INV0002960,2025-12-24,STOR0029,PROD00083,325,24,162,15
INV0002961,2025-12-31,STOR0007,PROD00322,628,0,136,71
INV0002962,2025-12-11,STOR0057,PROD00256,575,28,14,65
INV0002963,2025-12-07,STOR0005,PROD00479,722,21,132,25
INV0002964,2026-01-01,STOR0014,PROD00089,687,8,58,65
INV0002965,2025-12-10,STOR0018,PROD00428,275,39,160,105
INV0002966,2025-12-16,STOR0014,PROD00429,457,0,27,29
INV0002967,2025-12-29,STOR0039,PROD00183,243,10,70,86
INV0002968,2025-12-04,STOR0049,PROD00170,134,4,64,76
INV0002969,2025-12-24,STOR0042,PROD00478,655,30,195,54
INV0002970,2025-12-02,STOR0058,PROD00413,667,4,8,105
INV0002971,2025-12-19,STOR0013,PROD00003,541,17,145,65
INV0002972,2025-12-25,STOR0043,PROD00301,738,32,155,45
INV0002973,2025-12-06,STOR0009,PROD00071,173,23,93,86
INV0002974,2025-12-21,STOR0027,PROD00075,99,28,199,108
INV0002975,2025-12-20,STOR0020,PROD00148,646,49,96,101
INV0002976,2025-12-31,STOR0006,PROD00331,756,30,85,105
INV0002977,2025-12-20,STOR0051,PROD00301,264,25,105,62
INV0002978,2025-12-11,STOR0018,PROD00118,482,15,134,88
INV0002979,2025-12-14,STOR0033,PROD00038,454,50,39,89
INV0002980,2025-12-17,STOR0010,PROD00366,473,5,117,56
INV0002981,2025-12-06,STOR0028,PROD00470,783,41,107,80
INV0002982,2025-12-27,STOR0037,PROD00075,365,27,91,80
INV0002983,2025-12-23,STOR0006,PROD00457,455,33,23,97
INV0002984,2025-12-31,STOR0028,PROD00015,469,50,38,103
INV0002985,2025-12-14,STOR0006,PROD00475,467,2,5,56
INV0002986,2025-12-13,STOR0034,PROD00468,554,45,196,34
INV0002987,2025-12-21,STOR0045,PROD00407,557,29,27,115
INV0002988,2025-12-02,STOR0034,PROD00118,108,31,158,55
INV0002989,2025-12-08,STOR0034,PROD00256,221,21,198,61
INV0002990,2025-12-07,STOR0038,PROD00130,754,44,85,92
INV0002991,2025-12-18,STOR0004,PROD00271,550,47,79,29
INV0002992,2025-12-04,STOR0043,PROD00060,297,36,164,16
INV0002993,2025-12-20,STOR0042,PROD00200,605,13,126,64
INV0002994,2025-12-08,STOR0016,PROD00498,85,34,195,25
INV0002995,2025-12-31,STOR0057,PROD00379,628,0,2,95
INV0002996,2025-12-17,STOR0007,PROD00161,467,27,13,107
INV0002997,2025-12-19,STOR0031,PROD00017,6,5,153,97
INV0002998,2025-12-26,STOR0018,PROD00289,672,45,98,12
INV0002999,2025-12-06,STOR0044,PROD00001,610,7,19,26
INV0003000,2025-12-24,STOR0009,PROD00495,515,35,44,74
